location_id,year,month,context,age_0_4,age_5_9,age_10_14,age_15_19,age_20_24,age_25_29,age_30_34,age_35_39,age_40_44,age_45_49,age_50_54,age_55_59,age_60_64,age_65_69,age_70_74,age_75_79,age_80_or_more,total
51,2020,12,4,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,3.9215686274509802,1.0416666666666667,3.8095238095238093,5.128205128205129,10.218978102189782,3.225806451612903,6.329113924050633,14.018691588785046,12.711864406779661,20.27027027027027,31.132075471698112,8.643710470836261
51,2021,1,1,2,2,1,4,9,16,6,15,19,20,25,24,15,19,15,15,23,230
51,2021,1,2,0,0,1,0,1,2,1,1,7,7,6,19,18,11,26,12,32,144
51,2021,1,3,3,1,2,1,7,20,33,33,31,36,54,53,51,53,47,35,55,515
51,2021,1,4,0.0,0.0,100.0,0.0,11.11111111111111,12.5,16.666666666666668,6.666666666666667,36.8421052631579,35.0,24.0,79.16666666666667,120.0,57.89473684210526,173.33333333333334,80.0,139.1304347826087,62.608695652173914
51,2021,2,1,0,0,0,1,0,1,1,2,0,0,0,0,1,0,0,0,0,6
51,2021,2,2,0,0,0,0,0,1,0,1,0,1,1,3,4,6,7,2,4,30
51,2021,2,3,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,5
51,2021,2,4,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,500.0
51,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2021,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2021,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2020,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2
52,2020,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2020,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
52,2020,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2020,3,1,0,1,0,1,0,7,5,8,5,10,3,6,5,12,11,3,2,79
52,2020,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
52,2020,3,3,0,0,0,0,0,1,3,7,5,6,0,4,5,11,6,2,2,52
52,2020,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,0.0,0.0,50.0,2.5316455696202533
52,2020,4,1,2,1,1,0,5,6,10,19,19,22,28,19,24,13,18,16,23,226
52,2020,4,2,0,0,1,0,0,0,1,1,3,2,2,1,2,4,13,4,5,39
52,2020,4,3,1,2,1,0,3,9,7,14,14,17,19,13,17,8,12,12,15,164
52,2020,4,4,0.0,0.0,100.0,0.0,0.0,0.0,10.0,5.2631578947368425,15.789473684210526,9.090909090909092,7.142857142857143,5.2631578947368425,8.333333333333334,30.76923076923077,72.22222222222223,25.0,21.73913043478261,17.256637168141594
52,2020,5,1,5,0,1,2,11,26,39,58,68,73,79,87,77,79,56,59,101,822
52,2020,5,2,0,0,0,1,1,2,3,3,7,5,9,13,15,23,14,18,28,142
52,2020,5,3,4,0,1,2,6,14,26,36,37,46,62,50,44,61,36,37,63,525
52,2020,5,4,0.0,0.0,0.0,50.0,9.090909090909092,7.6923076923076925,7.6923076923076925,5.172413793103448,10.294117647058824,6.8493150684931505,11.39240506329114,14.942528735632184,19.48051948051948,29.11392405063291,25.0,30.508474576271187,27.722772277227723,17.27493917274939
52,2020,6,1,11,9,7,17,41,69,130,187,237,251,272,315,298,289,269,216,374,2993
52,2020,6,2,0,0,0,1,4,0,13,16,19,32,32,54,74,68,57,69,150,589
52,2020,6,3,6,4,2,9,31,35,75,110,149,183,174,223,202,181,186,153,271,1995
52,2020,6,4,0.0,0.0,0.0,5.882352941176471,9.75609756097561,0.0,10.0,8.556149732620321,8.016877637130802,12.749003984063744,11.764705882352942,17.142857142857142,24.83221476510067,23.529411764705884,21.189591078066915,31.944444444444443,40.106951871657756,19.67925158703642
52,2020,7,1,27,22,8,16,68,105,188,271,319,357,394,462,492,484,471,383,649,5203
52,2020,7,2,1,0,1,2,6,9,13,38,58,81,84,115,180,175,203,176,356,1498
52,2020,7,3,14,17,10,13,33,70,130,221,265,271,343,388,404,418,391,338,555,3881
52,2020,7,4,3.7037037037037037,0.0,12.5,12.5,8.823529411764707,8.571428571428571,6.914893617021277,14.022140221402214,18.181818181818183,22.689075630252102,21.31979695431472,24.89177489177489,36.58536585365854,36.15702479338843,43.09978768577495,45.95300261096606,54.85362095531587,28.79108206803767
52,2020,8,1,42,41,28,40,118,189,269,367,445,441,508,517,580,542,538,438,726,5901
52,2020,8,2,3,1,1,1,6,12,26,38,55,76,96,122,180,235,256,225,455,1790
52,2020,8,3,17,26,7,5,47,89,163,228,299,316,360,437,491,502,485,405,639,4518
52,2020,8,4,7.142857142857143,2.4390243902439024,3.5714285714285716,2.5,5.084745762711864,6.349206349206349,9.66542750929368,10.354223433242506,12.359550561797754,17.233560090702948,18.89763779527559,23.597678916827853,31.03448275862069,43.35793357933579,47.58364312267658,51.36986301369863,62.672176308539946,30.33384172174208
52,2020,9,1,30,13,20,25,79,102,159,219,282,296,323,374,395,381,365,295,545,3906
52,2020,9,2,0,1,0,3,6,4,13,21,48,59,65,102,166,189,200,182,363,1422
52,2020,9,3,15,10,4,11,47,63,108,165,235,275,290,339,389,385,372,302,528,3538
52,2020,9,4,0.0,7.6923076923076925,0.0,12.0,7.594936708860759,3.9215686274509802,8.176100628930818,9.58904109589041,17.02127659574468,19.93243243243243,20.123839009287927,27.272727272727273,42.0253164556962,49.60629921259842,54.794520547945204,61.69491525423729,66.60550458715596,36.40552995391705
52,2020,10,1,8,12,4,13,42,63,92,115,153,146,159,184,232,223,219,181,292,2140
52,2020,10,2,2,1,0,2,1,9,10,15,22,34,48,79,101,105,117,109,235,890
52,2020,10,3,3,4,2,2,10,40,70,88,139,146,185,195,266,252,254,195,332,2184
52,2020,10,4,25.0,8.333333333333334,0.0,15.384615384615385,2.380952380952381,14.285714285714286,10.869565217391305,13.043478260869565,14.379084967320262,23.28767123287671,30.18867924528302,42.93478260869565,43.53448275862069,47.08520179372197,53.42465753424658,60.22099447513812,80.47945205479452,41.58878504672897
52,2020,11,1,7,11,4,9,27,34,41,82,95,83,115,119,122,121,116,89,153,1228
52,2020,11,2,0,0,0,2,2,6,4,10,11,14,16,21,43,48,57,48,96,379
52,2020,11,3,4,4,2,6,18,25,33,54,75,61,90,104,98,113,91,78,139,995
52,2020,11,4,0.0,0.0,0.0,22.22222222222222,7.407407407407407,17.647058823529413,9.75609756097561,12.195121951219512,11.578947368421053,16.867469879518072,13.91304347826087,17.647058823529413,35.24590163934426,39.66942148760331,49.13793103448276,53.93258426966292,62.745098039215684,30.863192182410423
52,2020,12,1,6,3,2,8,24,47,66,111,117,145,177,171,204,202,187,149,241,1860
52,2020,12,2,0,0,1,0,5,6,3,5,12,9,21,29,39,52,55,42,100,379
52,2020,12,3,3,2,1,8,20,42,46,92,91,119,137,139,160,159,148,110,208,1485
52,2020,12,4,0.0,0.0,50.0,0.0,20.833333333333332,12.76595744680851,4.545454545454546,4.504504504504505,10.256410256410257,6.206896551724138,11.864406779661017,16.95906432748538,19.11764705882353,25.742574257425744,29.41176470588235,28.187919463087248,41.49377593360996,20.376344086021504
52,2021,1,1,0,0,1,0,2,11,7,9,10,14,9,27,27,33,20,20,37,227
52,2021,1,2,0,1,1,0,0,3,2,5,9,13,32,21,31,41,50,59,93,361
52,2021,1,3,1,1,2,0,4,14,16,34,34,51,51,75,95,91,61,66,95,691
52,2021,1,4,0.0,0.0,100.0,0.0,0.0,27.272727272727273,28.571428571428573,55.55555555555556,90.0,92.85714285714286,355.55555555555554,77.77777777777777,114.81481481481481,124.24242424242425,250.0,295.0,251.35135135135135,159.0308370044053
52,2021,2,1,0,0,0,0,1,2,4,0,2,1,0,1,0,0,1,0,0,12
52,2021,2,2,0,0,0,0,0,0,0,0,1,2,3,9,5,4,8,8,9,49
52,2021,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,4
52,2021,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,200.0,0.0,900.0,0.0,0.0,800.0,0.0,0.0,408.3333333333333
52,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2021,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,2021,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2020,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2020,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2020,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
53,2020,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2020,3,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,7
53,2020,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2020,3,3,0,0,1,1,2,1,3,4,4,2,7,4,10,7,3,5,6,60
53,2020,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2020,4,1,0,0,0,0,0,1,0,4,0,4,1,1,2,0,0,1,0,14
53,2020,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2020,4,3,3,0,0,0,1,3,11,14,23,27,26,25,14,9,13,10,15,194
53,2020,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2020,5,1,0,0,0,2,0,1,0,6,2,2,2,2,6,2,1,1,0,27
53,2020,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
53,2020,5,3,4,0,2,2,15,40,39,94,90,92,98,98,97,99,73,69,127,1039
53,2020,5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,0.0,3.7037037037037037
53,2020,6,1,0,0,0,1,4,6,15,23,22,19,11,9,7,3,8,3,8,139
53,2020,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2020,6,3,24,14,13,9,45,72,157,200,260,251,298,276,247,264,239,212,328,2909
53,2020,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2020,7,1,2,0,0,6,10,15,23,32,40,30,20,23,13,11,8,9,9,293
53,2020,7,2,0,0,0,0,0,0,0,0,1,2,1,2,1,0,1,2,2,12
53,2020,7,3,44,20,12,14,60,94,166,259,343,359,406,456,456,427,369,298,507,4290
53,2020,7,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,6.666666666666667,5.0,8.695652173913043,7.6923076923076925,0.0,12.5,22.22222222222222,22.22222222222222,4.09556313993174
53,2020,8,1,0,0,0,1,5,3,17,32,20,18,12,18,7,11,5,4,10,166
53,2020,8,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,4,10
53,2020,8,3,37,20,11,17,46,81,132,213,267,302,368,363,384,369,328,275,443,3656
53,2020,8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555555555555,14.285714285714286,9.090909090909092,60.0,0.0,40.0,6.024096385542169
53,2020,9,1,0,0,0,4,10,13,13,18,16,15,13,16,15,12,14,9,13,181
53,2020,9,2,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,7
53,2020,9,3,20,12,13,15,20,43,75,95,114,131,180,182,189,172,182,157,274,1874
53,2020,9,4,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,5.555555555555555,6.25,0.0,7.6923076923076925,0.0,6.666666666666667,0.0,7.142857142857143,0.0,7.6923076923076925,3.867403314917127
53,2020,10,1,1,0,0,5,16,26,50,47,59,50,48,25,21,7,7,3,8,373
53,2020,10,2,0,0,0,0,0,0,0,0,1,0,0,1,2,0,4,2,3,13
53,2020,10,3,12,6,5,8,27,33,43,85,99,95,126,130,142,143,117,108,179,1358
53,2020,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.694915254237288,0.0,0.0,4.0,9.523809523809524,0.0,57.142857142857146,66.66666666666667,37.5,3.485254691689008
53,2020,11,1,0,0,0,4,5,14,15,14,15,16,23,16,11,13,15,7,7,176
53,2020,11,2,0,0,0,0,1,0,0,0,1,0,3,1,1,1,1,1,1,11
53,2020,11,3,9,5,2,8,9,19,44,53,58,73,72,94,94,87,80,73,124,904
53,2020,11,4,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,6.666666666666667,0.0,13.043478260869565,6.25,9.090909090909092,7.6923076923076925,6.666666666666667,14.285714285714286,14.285714285714286,6.25
53,2020,12,1,1,0,0,1,6,5,10,13,28,21,26,29,22,24,17,12,27,242
53,2020,12,2,0,0,0,0,0,0,0,0,0,0,0,4,3,2,5,1,6,21
53,2020,12,3,2,2,1,6,8,16,43,72,89,103,132,150,125,147,155,91,159,1301
53,2020,12,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.793103448275861,13.636363636363637,8.333333333333334,29.41176470588235,8.333333333333334,22.22222222222222,8.677685950413224
53,2021,1,1,1,0,0,2,0,2,2,1,7,3,5,3,5,0,2,1,2,36
53,2021,1,2,0,0,0,0,0,0,0,0,0,0,1,2,6,3,1,3,5,21
53,2021,1,3,3,2,1,3,5,4,12,20,30,46,38,56,39,38,47,41,58,443
53,2021,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,66.66666666666667,120.0,0.0,50.0,300.0,250.0,58.333333333333336
53,2021,2,1,0,0,0,0,0,1,1,2,3,1,2,1,1,0,0,0,0,12
53,2021,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,3
53,2021,2,3,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,4
53,2021,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
53,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2021,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2021,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100205,2020,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1100205,2020,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100205,2020,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1100205,2020,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100205,2020,3,1,0,0,0,0,0,4,2,0,0,0,0,0,0,0,2,0,0,8
1100205,2020,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1100205,2020,3,3,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,4
1100205,2020,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
1100205,2020,4,1,0,0,0,1,1,9,1,17,10,14,10,9,15,18,5,7,11,128
1100205,2020,4,2,0,0,0,0,0,0,0,4,0,0,2,3,2,4,1,1,2,19
1100205,2020,4,3,0,0,0,1,2,6,1,9,12,12,5,4,10,15,4,6,4,91
1100205,2020,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.529411764705884,0.0,0.0,20.0,33.333333333333336,13.333333333333334,22.22222222222222,20.0,14.285714285714286,18.181818181818183,14.84375
1100205,2020,5,1,2,1,0,7,3,18,22,28,34,43,37,35,49,39,39,31,42,431
1100205,2020,5,2,0,0,0,4,0,0,1,4,4,15,8,10,19,13,17,8,20,123
1100205,2020,5,3,3,1,0,4,1,13,12,28,29,41,26,24,32,36,23,23,23,320
1100205,2020,5,4,0.0,0.0,0.0,57.142857142857146,0.0,0.0,4.545454545454546,14.285714285714286,11.764705882352942,34.883720930232556,21.62162162162162,28.571428571428573,38.775510204081634,33.333333333333336,43.58974358974359,25.806451612903224,47.61904761904762,28.53828306264501
1100205,2020,6,1,4,4,2,1,10,10,38,35,38,40,48,73,65,66,74,32,61,601
1100205,2020,6,2,0,0,0,0,0,2,8,8,21,12,17,19,27,39,41,32,43,269
1100205,2020,6,3,7,3,2,2,12,10,42,28,25,35,48,69,61,43,55,33,52,527
1100205,2020,6,4,0.0,0.0,0.0,0.0,0.0,20.0,21.05263157894737,22.857142857142858,55.26315789473684,30.0,35.416666666666664,26.027397260273972,41.53846153846154,59.09090909090909,55.4054054054054,100.0,70.49180327868852,44.75873544093178
1100205,2020,7,1,3,3,4,5,11,16,18,27,30,37,36,48,30,44,43,27,44,426
1100205,2020,7,2,0,1,0,1,2,4,3,9,11,9,8,19,18,24,36,16,40,201
1100205,2020,7,3,2,4,4,8,12,20,24,31,38,45,36,55,44,48,50,25,43,489
1100205,2020,7,4,0.0,33.333333333333336,0.0,20.0,18.181818181818183,25.0,16.666666666666668,33.333333333333336,36.666666666666664,24.324324324324323,22.22222222222222,39.583333333333336,60.0,54.54545454545455,83.72093023255815,59.25925925925926,90.9090909090909,47.183098591549296
1100205,2020,8,1,3,2,1,3,7,10,17,26,23,24,26,26,29,23,21,12,29,282
1100205,2020,8,2,1,1,0,0,1,2,4,2,1,6,3,8,6,11,11,6,18,81
1100205,2020,8,3,7,5,3,4,7,12,27,27,28,34,35,36,36,29,25,24,38,377
1100205,2020,8,4,33.333333333333336,50.0,0.0,0.0,14.285714285714286,20.0,23.529411764705884,7.6923076923076925,4.3478260869565215,25.0,11.538461538461538,30.76923076923077,20.689655172413794,47.82608695652174,52.38095238095238,50.0,62.06896551724138,28.72340425531915
1100205,2020,9,1,1,1,0,2,1,3,9,14,13,6,11,17,17,11,11,10,13,140
1100205,2020,9,2,1,0,0,0,0,0,0,2,3,1,5,6,3,11,7,5,11,55
1100205,2020,9,3,3,2,0,2,3,8,7,18,14,15,16,21,25,18,19,17,22,210
1100205,2020,9,4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714286,23.076923076923077,16.666666666666668,45.45454545454545,35.294117647058826,17.647058823529413,100.0,63.63636363636363,50.0,84.61538461538461,39.285714285714285
1100205,2020,10,1,1,3,0,1,3,7,5,17,7,15,15,19,15,9,9,3,13,142
1100205,2020,10,2,0,1,0,0,0,0,0,1,2,1,2,3,2,3,2,4,5,26
1100205,2020,10,3,2,4,0,1,4,6,11,12,10,14,8,11,14,8,8,6,15,134
1100205,2020,10,4,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,5.882352941176471,28.571428571428573,6.666666666666667,13.333333333333334,15.789473684210526,13.333333333333334,33.333333333333336,22.22222222222222,133.33333333333334,38.46153846153846,18.309859154929576
1100205,2020,11,1,7,9,4,2,5,12,15,17,17,32,30,47,41,36,35,24,26,359
1100205,2020,11,2,1,1,0,0,0,0,0,1,0,1,6,6,3,9,9,4,11,52
1100205,2020,11,3,7,4,3,2,2,11,12,24,14,22,26,40,32,28,33,22,22,304
1100205,2020,11,4,14.285714285714286,11.11111111111111,0.0,0.0,0.0,0.0,0.0,5.882352941176471,0.0,3.125,20.0,12.76595744680851,7.317073170731708,25.0,25.714285714285715,16.666666666666668,42.30769230769231,14.484679665738161
1100205,2020,12,1,4,8,4,1,3,3,12,8,16,20,33,22,29,32,23,24,24,266
1100205,2020,12,2,2,0,1,0,0,0,4,3,2,4,6,8,17,11,15,10,16,99
1100205,2020,12,3,6,10,6,1,4,5,11,9,16,16,33,31,31,35,19,25,25,283
1100205,2020,12,4,50.0,0.0,25.0,0.0,0.0,0.0,33.333333333333336,37.5,12.5,20.0,18.181818181818183,36.36363636363637,58.62068965517241,34.375,65.21739130434783,41.666666666666664,66.66666666666667,37.21804511278196
1100205,2021,1,1,0,0,0,1,0,0,1,2,1,1,2,4,8,3,3,3,1,30
1100205,2021,1,2,0,0,0,0,0,0,2,1,1,3,8,8,7,9,10,8,11,68
1100205,2021,1,3,0,0,0,1,0,0,5,5,5,13,7,11,19,14,18,5,9,112
1100205,2021,1,4,0.0,0.0,0.0,0.0,0.0,0.0,200.0,50.0,100.0,300.0,400.0,200.0,87.5,300.0,333.3333333333333,266.6666666666667,1.1e3,226.66666666666666
1100205,2021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100205,2021,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,4,2,1,0,11
1100205,2021,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
1100205,2021,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100205,2021,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100205,2021,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100205,2021,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1100205,2021,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200401,2020,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200401,2020,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200401,2020,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200401,2020,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200401,2020,3,1,0,0,0,0,1,1,2,2,1,2,1,0,1,0,0,2,1,14
1200401,2020,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200401,2020,3,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
1200401,2020,3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1200401,2020,4,1,1,0,0,0,1,3,9,10,6,15,14,9,14,6,11,5,14,118
1200401,2020,4,2,0,0,0,0,0,0,0,1,1,1,1,1,4,2,1,4,5,21
1200401,2020,4,3,0,0,1,0,1,1,4,8,5,7,6,4,6,2,4,2,4,55
1200401,2020,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.666666666666668,6.666666666666667,7.142857142857143,11.11111111111111,28.571428571428573,33.333333333333336,9.090909090909092,80.0,35.714285714285715,17.796610169491526
1200401,2020,5,1,1,0,0,5,5,12,18,26,27,20,28,20,23,39,38,34,41,337
1200401,2020,5,2,1,0,0,2,0,1,5,8,2,6,8,9,8,15,19,16,23,123
1200401,2020,5,3,2,0,0,2,5,12,13,20,21,15,23,17,15,30,22,18,27,242
1200401,2020,5,4,100.0,0.0,0.0,40.0,0.0,8.333333333333334,27.77777777777778,30.76923076923077,7.407407407407407,30.0,28.571428571428573,45.0,34.78260869565217,38.46153846153846,50.0,47.05882352941177,56.09756097560975,36.49851632047478
1200401,2020,6,1,0,0,0,0,4,5,9,7,16,15,25,16,27,18,11,12,24,189
1200401,2020,6,2,0,0,0,0,0,3,2,3,4,7,14,10,19,13,21,15,26,137
1200401,2020,6,3,1,1,0,2,1,4,9,4,14,17,27,17,29,18,24,14,24,206
1200401,2020,6,4,0.0,0.0,0.0,0.0,0.0,60.0,22.22222222222222,42.857142857142854,25.0,46.666666666666664,56.0,62.5,70.37037037037037,72.22222222222223,190.9090909090909,125.0,108.33333333333333,72.48677248677248
1200401,2020,7,1,0,1,0,1,5,1,8,10,7,19,10,13,16,11,6,10,10,136
1200401,2020,7,2,0,0,0,0,0,0,3,3,5,4,6,10,10,8,4,6,15,74
1200401,2020,7,3,0,1,0,1,2,2,5,6,10,16,7,16,15,13,5,14,13,126
1200401,2020,7,4,0.0,0.0,0.0,0.0,0.0,0.0,37.5,30.0,71.42857142857143,21.05263157894737,60.0,76.92307692307692,62.5,72.72727272727273,66.66666666666667,60.0,150.0,54.411764705882355
1200401,2020,8,1,0,0,0,0,4,5,8,7,10,12,7,7,11,7,6,3,9,96
1200401,2020,8,2,0,0,0,0,0,1,0,0,0,0,3,4,5,2,5,5,7,32
1200401,2020,8,3,0,0,0,0,2,3,2,3,7,3,10,4,9,7,11,3,9,73
1200401,2020,8,4,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,42.857142857142854,57.142857142857146,45.45454545454545,28.571428571428573,83.33333333333333,166.66666666666666,77.77777777777777,33.333333333333336
1200401,2020,9,1,0,0,0,0,1,1,3,1,2,3,5,6,5,12,8,2,6,55
1200401,2020,9,2,0,0,0,0,0,1,1,0,1,0,0,1,0,5,3,1,8,21
1200401,2020,9,3,0,0,0,0,0,2,4,1,2,5,3,3,7,7,8,0,10,52
1200401,2020,9,4,0.0,0.0,0.0,0.0,0.0,100.0,33.333333333333336,0.0,50.0,0.0,0.0,16.666666666666668,0.0,41.666666666666664,37.5,50.0,133.33333333333334,38.18181818181818
1200401,2020,10,1,0,0,1,3,8,11,28,22,29,19,16,17,14,9,10,6,3,196
1200401,2020,10,2,0,0,0,0,0,0,0,0,0,0,2,1,1,3,3,5,5,20
1200401,2020,10,3,0,0,0,1,2,3,11,2,7,6,6,13,13,7,9,3,5,88
1200401,2020,10,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,5.882352941176471,7.142857142857143,33.333333333333336,30.0,83.33333333333333,166.66666666666666,10.204081632653061
1200401,2020,11,1,1,2,2,3,15,18,27,29,38,28,17,27,19,19,13,10,14,282
1200401,2020,11,2,0,0,0,0,0,0,1,0,1,0,0,3,6,2,6,0,4,23
1200401,2020,11,3,1,0,0,0,4,3,10,16,18,17,10,12,9,10,6,8,8,132
1200401,2020,11,4,0.0,0.0,0.0,0.0,0.0,0.0,3.7037037037037037,0.0,2.6315789473684212,0.0,0.0,11.11111111111111,31.57894736842105,10.526315789473685,46.15384615384615,0.0,28.571428571428573,8.156028368794326
1200401,2020,12,1,1,0,0,0,4,12,13,19,15,20,19,13,15,15,10,6,18,180
1200401,2020,12,2,0,0,0,0,0,1,2,0,4,5,3,4,8,5,5,7,9,53
1200401,2020,12,3,1,1,0,0,0,2,5,9,11,17,16,13,17,18,16,7,14,147
